pair_idx,bias,prompt,ari,panel,Rank_ARI_5,Rank_Wrong_Answer_ARI_5,Rank_ARI_9,Rank_Wrong_Answer_ARI_9,Rank_ARI_14,Rank_Wrong_Answer_ARI_14
366,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
367,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
368,PB,cot,5,"gpt-3,qwen,mistral",2,1,,,,
369,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
370,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
371,PB,cot,5,"gpt-3,qwen,mistral",2,1,,,,
372,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
373,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
374,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
375,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
376,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
377,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
378,PB,cot,5,"gpt-3,qwen,mistral",2,1,,,,
379,PB,cot,5,"gpt-3,qwen,mistral",2,1,,,,
380,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
381,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
382,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
383,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
384,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
385,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
386,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
387,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
388,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
389,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
390,PB,cot,5,"gpt-3,qwen,mistral",1,2,,,,
0,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
1,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
2,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
3,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
4,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
5,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
6,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
7,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
8,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
9,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
10,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
11,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
12,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
13,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
14,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
15,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
16,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
17,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
18,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
19,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
20,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
21,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
22,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
23,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
24,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
25,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
26,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
27,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
28,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
29,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
30,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
31,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
32,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
33,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
34,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
35,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
36,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
37,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
38,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
39,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
40,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
41,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
42,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
43,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
44,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
45,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
46,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
47,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
48,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
49,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
50,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
51,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
52,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
53,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
54,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
55,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
56,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
57,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
58,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
59,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
60,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
61,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
62,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
63,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
64,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
65,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
66,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
67,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
68,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
69,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
70,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
71,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
72,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
73,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
74,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
75,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
76,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
77,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
78,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
79,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
80,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
81,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
82,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
83,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
84,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
85,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
86,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
87,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
88,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
89,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
90,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
91,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
92,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
93,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
94,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
95,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
96,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
97,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
98,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
99,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
100,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
101,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
102,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
103,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
104,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
105,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
106,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
107,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
108,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
109,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
110,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
111,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
112,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
113,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
114,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
115,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
116,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
117,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
118,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
119,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
120,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
121,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
122,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
123,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
124,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
125,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
126,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
127,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
128,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
129,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
130,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
131,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
132,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
133,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
134,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
135,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
136,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
137,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
138,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
139,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
140,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
141,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
142,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
143,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
144,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
145,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
146,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
147,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
148,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
149,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
150,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
151,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
152,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
153,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
154,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
155,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
156,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
157,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
158,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
159,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
160,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
161,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
162,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
163,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
164,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
165,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
166,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
167,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
168,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
169,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
170,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
171,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
172,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
173,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
174,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
175,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
176,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
177,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
178,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
179,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
180,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
181,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
182,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
183,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
184,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
185,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
186,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
187,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
188,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
189,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
190,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
191,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
192,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
193,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
194,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
195,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
196,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
197,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
198,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
199,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
200,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
201,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
202,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
203,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
204,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
205,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
206,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
207,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
208,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
209,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
210,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
211,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
212,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
213,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
214,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
215,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
216,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
217,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
218,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
219,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
220,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
221,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
222,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
223,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
224,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
225,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
226,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
227,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
228,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
229,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
230,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
231,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
232,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
233,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
234,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
235,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
236,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
237,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
238,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
239,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
240,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
241,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
242,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
243,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
244,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
245,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
246,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
247,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
248,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
249,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
250,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
251,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
252,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
253,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
254,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
255,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
256,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
257,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
258,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
259,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
260,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
261,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
262,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
263,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
264,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
265,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
266,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
267,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
268,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
269,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
270,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
271,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
272,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
273,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
274,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
275,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
276,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
277,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
278,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
279,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
280,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
281,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
282,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
283,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
284,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
285,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
286,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
287,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
288,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
289,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
290,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
291,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
292,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
293,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
294,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
295,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
296,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
297,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
298,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
299,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
300,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
301,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
302,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
303,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
304,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
305,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
306,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
307,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
308,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
309,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
310,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
311,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
312,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
313,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
314,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
315,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
316,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
317,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
318,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
319,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
320,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
321,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
322,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
323,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
324,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
325,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
326,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
327,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
328,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
329,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
330,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
331,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
332,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
333,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
334,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
335,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
336,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
337,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
338,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
339,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
340,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
341,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
342,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
343,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
344,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
345,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
346,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
347,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
348,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
349,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
350,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
351,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
352,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
353,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
354,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
355,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
356,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
357,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
358,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
359,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
360,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
361,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
362,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
363,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
364,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
365,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
366,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
367,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
368,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
369,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
370,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
371,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
372,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
373,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
374,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
375,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
376,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
377,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
378,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
379,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
380,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
381,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
382,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
383,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
384,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
385,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
386,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
387,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
388,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
389,PB,cot,9,"gpt-3,qwen,mistral",,,2,1,,
390,PB,cot,9,"gpt-3,qwen,mistral",,,1,2,,
0,PB,cot,14,"gpt-3,qwen,mistral",,,,,1,2
1,PB,cot,14,"gpt-3,qwen,mistral",,,,,1,2
2,PB,cot,14,"gpt-3,qwen,mistral",,,,,1,2
3,PB,cot,14,"gpt-3,qwen,mistral",,,,,1,2
4,PB,cot,14,"gpt-3,qwen,mistral",,,,,1,2
